Công nghệ màn hình,Độ sáng màn hình tối đa,Màn hình cảm ứng,Màn hình rộng,Độ phân giải camera sau,Đèn flase camera sau,Tính năng camera sau,Độ phân giải camera trước,Tính năng camera trước,CPU,GPU,Hệ điều hành,Tốc độ GPU,RAM,Dung lượng,Bluetooth,Cổng sạc,GPS,Jack tai nghe,Kết nối khác,Mạng di động,SIM,Wifi,Công nghệ pin,Dung lượng pin,Hỗ trợ sạc tối đa,Loại pin,Bảo mật nâng cao,Ghi âm,Kháng nước,Nghe nhạc,Xem phim
Dynamic AMOLED 2X,1750 nits,Kính cường lực Corning Gorilla Glass Victus 2,"6.6"" - Tần số quét 120 Hz","Chính 50 MP & Phụ 12 MP, 10 MP",Có,"Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Tự động lấy nét (AF)
Ảnh Raw
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
Zoom quang học
Quay Siêu chậm (Super Slow Motion)
AI Camera
Làm đẹp
Nhãn dán (AR Stickers)
Live Photo
Bộ lọc màu",12 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
Nhận diện khuôn mặt
Làm đẹp
Quay video Full HD
Quay video HD
Nhãn dán (AR Stickers)
Quay video 4K
Xóa phông
Góc siêu rộng (Ultrawide)
Quay chậm (Slow Motion)
Chuyên nghiệp (Pro)
Bộ lọc màu",Snapdragon 8 Gen 2 for Galaxy,Adreno 740,Android 13,"1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",8 GB,256 GB,v5.3,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",Type-C,NFC,Hỗ trợ 5G,2 Nano SIM hoặc 1 Nano SIM + 1 eSIM,"6 GHz
Wi-Fi Direct
Dual-band (2.4 GHz/5 GHz)
Wi-Fi 802.11 a/b/g/n/ac/ax","Sạc pin nhanh
Sạc không dây
Sạc ngược không dây",4700 mAh,45 W,Li-Ion,Mở khoá vân tay dưới màn hình Mở khoá khuôn mặt,Ghi âm cuộc gọi,IP68,"MP3
AAC
OGG
AMR
Midi
WAV
M4A","MP4
AVI
3GP
FLV
MKV"
Dynamic AMOLED 2X,1750 nits,Kính cường lực Corning Gorilla Glass Victus 2,"6.8"" - Tần số quét 120 Hz","Chính 200 MP & Phụ 12 MP, 10 MP, 10 MP",Có,"Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Góc rộng (Wide)
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Tự động lấy nét (AF)
Ảnh Raw
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
HDR
Zoom quang học
Quay Siêu chậm (Super Slow Motion)
Làm đẹp
Live Photo
Bộ lọc màu",12 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
Nhận diện khuôn mặt
Làm đẹp
Quay video Full HD
Quay video HD
Nhãn dán (AR Stickers)
Quay video 4K
Xóa phông
Góc siêu rộng (Ultrawide)
Chuyên nghiệp (Pro)
Live Photo
Bộ lọc màu",Snapdragon 8 Gen 2 8 nhân,Adreno 740,Android 13,"1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",12 GB,1 TB,v5.3,Type-C,"BEIDOU
GPS
GLONASS
GALILEO",Type-C,NFC OTG,Hỗ trợ 5G,2 Nano SIM hoặc 1 Nano SIM + 1 eSIM,"6 GHz
Wi-Fi Direct
Dual-band (2.4 GHz/5 GHz)
Wi-Fi 802.11 a/b/g/n/ac/ax","Sạc pin nhanh
Sạc không dây
Sạc ngược không dây",5000 mAh,45 W,Li-Ion,Mở khoá vân tay dưới màn hình Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP68,"MP3
AAC
OGG
AMR
Midi
WAV
M4A","MP4
AVI
3GP
FLV
MKV"
Dynamic AMOLED 2X,1750 nits,Kính cường lực Corning Gorilla Glass Victus 2,"6.8"" - Tần số quét 120 Hz","Chính 200 MP & Phụ 12 MP, 10 MP, 10 MP",Có,"Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Góc rộng (Wide)
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Tự động lấy nét (AF)
Ảnh Raw
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
HDR
Zoom quang học
Quay Siêu chậm (Super Slow Motion)
Làm đẹp
Live Photo
Bộ lọc màu",12 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
Nhận diện khuôn mặt
Làm đẹp
Quay video Full HD
Quay video HD
Nhãn dán (AR Stickers)
Quay video 4K
Xóa phông
Góc siêu rộng (Ultrawide)
Chuyên nghiệp (Pro)
Live Photo
Bộ lọc màu",Snapdragon 8 Gen 2 for Galaxy,Adreno 740,Android 13,"1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",12 GB,512 GB,v5.3,Type-C,"BEIDOU
GPS
GLONASS
GALILEO",Type-C,NFC OTG,Hỗ trợ 5G,2 Nano SIM hoặc 1 Nano SIM + 1 eSIM,"6 GHz
Wi-Fi Direct
Dual-band (2.4 GHz/5 GHz)
Wi-Fi 802.11 a/b/g/n/ac/ax","Sạc pin nhanh
Sạc không dây
Sạc ngược không dây",5000 mAh,45 W,Li-Ion,Mở khoá vân tay dưới màn hình Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP68,"MP3
AAC
OGG
AMR
Midi
WAV
M4A","MP4
AVI
3GP
FLV
MKV"
Dynamic AMOLED 2X,1750 nits,Kính cường lực Corning Gorilla Glass Victus 2,"6.8"" - Tần số quét 120 Hz","Chính 200 MP & Phụ 12 MP, 10 MP, 10 MP",Có,"Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Góc rộng (Wide)
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Tự động lấy nét (AF)
Ảnh Raw
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
HDR
Zoom quang học
Quay Siêu chậm (Super Slow Motion)
Làm đẹp
Live Photo
Bộ lọc màu",12 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
Nhận diện khuôn mặt
Làm đẹp
Quay video Full HD
Quay video HD
Nhãn dán (AR Stickers)
Quay video 4K
Xóa phông
Góc siêu rộng (Ultrawide)
Chuyên nghiệp (Pro)
Live Photo
Bộ lọc màu",Snapdragon 8 Gen 2 for Galaxy,Adreno 740,Android 13,"1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",8 GB,256 GB,v5.3,Type-C,"BEIDOU
GPS
GLONASS
GALILEO",Type-C,NFC OTG,Hỗ trợ 5G,2 Nano SIM hoặc 1 Nano SIM + 1 eSIM,"6 GHz
Wi-Fi Direct
Dual-band (2.4 GHz/5 GHz)
Wi-Fi 802.11 a/b/g/n/ac/ax","Sạc pin nhanh
Sạc không dây
Sạc ngược không dây",5000 mAh,45 W,Li-Ion,Mở khoá vân tay dưới màn hình Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP68,"MP3
AAC
OGG
AMR
Midi
WAV
M4A","MP4
AVI
3GP
FLV
MKV"
"Chính: Dynamic AMOLED 2X, Phụ: Super AMOLED",1200 nits,Chính: Ultra Thin Glass & Phụ: Corning Gorilla Glass Victus+,"Chính 6.7"" & Phụ 1.9"" - Tần số quét 120 Hz",2 camera 12 MP,Có,"Quay video hiển thị kép
Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Góc rộng (Wide)
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
Zoom quang học
Quay Siêu chậm (Super Slow Motion)
AI Camera
Làm đẹp
Live Photo
Hiệu ứng Bokeh
Bộ lọc màu",10 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
Làm đẹp
Quay video Full HD
Góc rộng (Wide)
Quay video HD
Flash màn hình
Quay video 4K
Xóa phông
Quay chậm (Slow Motion)
Live Photo
Bộ lọc màu",Snapdragon 8+ Gen 1 8 nhân,Adreno 670,Android 12,"1 nhân 3.18 GHz, 3 nhân 2.7 GHz & 4 nhân 2 GHz",8 GB,512 GB,v5.2,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",Type-C,NFC OTG,Hỗ trợ 5G,1 Nano SIM & 1 eSIM,"Wi-Fi MIMO
6 GHz
Dual-band (2.4 GHz/5 GHz)
Wi-Fi 802.11 a/b/g/n/ac/ax","Sạc pin nhanh
Tiết kiệm pin
Sạc không dây",3700 mAh,25 W,Li-Ion,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IPX8,"MP3
AAC
FLAC
OGG
AMR
Midi
WAV
M4A","MP4
AVI
3GP
FLV
MKV"
"Chính: Dynamic AMOLED 2X, Phụ: Super AMOLED",1200 nits,Chính: Ultra Thin Glass & Phụ: Corning Gorilla Glass Victus+,"Chính 6.7"" & Phụ 1.9"" - Tần số quét 120 Hz",2 camera 12 MP,Có,"Quay video hiển thị kép
Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Góc rộng (Wide)
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
Zoom quang học
Quay Siêu chậm (Super Slow Motion)
AI Camera
Làm đẹp
Live Photo
Hiệu ứng Bokeh
Bộ lọc màu",10 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
Làm đẹp
Quay video Full HD
Góc rộng (Wide)
Quay video HD
Flash màn hình
Quay video 4K
Xóa phông
Quay chậm (Slow Motion)
Live Photo
Bộ lọc màu",Snapdragon 8+ Gen 1 8 nhân,Adreno 670,Android 12,"1 nhân 3.18 GHz, 3 nhân 2.7 GHz & 4 nhân 2 GHz",8 GB,128 GB,v5.2,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",Type-C,NFC OTG,Hỗ trợ 5G,1 Nano SIM & 1 eSIM,"Wi-Fi MIMO
6 GHz
Dual-band (2.4 GHz/5 GHz)
Wi-Fi 802.11 a/b/g/n/ac/ax","Sạc pin nhanh
Tiết kiệm pin
Sạc không dây",3700 mAh,25 W,Li-Ion,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IPX8,"MP3
AAC
FLAC
OGG
AMR
Midi
WAV
M4A","MP4
AVI
3GP
FLV
MKV"
"Chính: Dynamic AMOLED 2X, Phụ: Super AMOLED",1000 nits,Chính: Ultra Thin Glass & Phụ: Corning Gorilla Glass Victus 2,"Chính 6.7"" & Phụ 3.4"" - Tần số quét Chính: 120 Hz & Phụ: 60 Hz",2 camera 12 MP,Có,"Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Góc rộng (Wide)
FlexCam
Quay chậm (Slow Motion)
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Ban đêm (Night Mode)
Quay Siêu chậm (Super Slow Motion)
Làm đẹp
Bộ lọc màu",10 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
FlexCam
Quay video Full HD
Góc rộng (Wide)
Quay video HD
Quay video 4K
Xóa phông
Góc siêu rộng (Ultrawide)
Quay chậm (Slow Motion)
Bộ lọc màu",Snapdragon 8 Gen 2 for Galaxy,Adreno 740,Android 13,"1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",8 GB,512 GB,v5.3,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",,NFC OTG,Hỗ trợ 5G,1 Nano SIM & 1 eSIM,"Wi-Fi MIMO
Dual-band (2.4 GHz/5 GHz)
Wi-Fi 802.11 a/b/g/n/ac/ax","Sạc pin nhanh
Tiết kiệm pin
Sạc không dây
Siêu tiết kiệm pin",3700 mAh,25 W,Li-Po,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IPX8,"MP3
AAC
FLAC
OGG
AMR
Midi
WAV
APE
M4A","MP4
AVI
3GP
FLV
MKV"
"Chính: Dynamic AMOLED 2X, Phụ: Super AMOLED",1000 nits,Chính: Ultra Thin Glass & Phụ: Corning Gorilla Glass Victus 2,"Chính 6.7"" & Phụ 3.4"" - Tần số quét Chính: 120 Hz & Phụ: 60 Hz",2 camera 12 MP,Có,"Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Góc rộng (Wide)
FlexCam
Quay chậm (Slow Motion)
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Ban đêm (Night Mode)
Quay Siêu chậm (Super Slow Motion)
Làm đẹp
Bộ lọc màu",10 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
FlexCam
Quay video Full HD
Góc rộng (Wide)
Quay video HD
Quay video 4K
Xóa phông
Góc siêu rộng (Ultrawide)
Quay chậm (Slow Motion)
Bộ lọc màu",Snapdragon 8 Gen 2 for Galaxy,Adreno 740,Android 13,"1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",8 GB,256 GB,v5.3,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",,NFC OTG,Hỗ trợ 5G,1 Nano SIM & 1 eSIM,"Wi-Fi MIMO
Dual-band (2.4 GHz/5 GHz)
Wi-Fi 802.11 a/b/g/n/ac/ax","Sạc pin nhanh
Tiết kiệm pin
Sạc không dây
Siêu tiết kiệm pin",3700 mAh,25 W,Li-Po,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IPX8,"MP3
AAC
FLAC
OGG
AMR
Midi
WAV
APE
M4A","MP4
AVI
3GP
FLV
MKV"
Dynamic AMOLED 2X,1200 nits,Chính: Ultra Thin Glass & Phụ: Corning Gorilla Glass Victus+,"Chính 7.6"" & Phụ 6.2"" - Tần số quét 120 Hz","Chính 50 MP & Phụ 12 MP, 10 MP",Có,"Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Góc rộng (Wide)
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
Zoom quang học
Quay Siêu chậm (Super Slow Motion)
AI Camera
Làm đẹp
Nhãn dán (AR Stickers)
Live Photo
Hiệu ứng Bokeh
Bộ lọc màu",10 MP & 4 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
Nhận diện khuôn mặt
Làm đẹp
Quay video Full HD
Góc rộng (Wide)
Quay video HD
Flash màn hình
Quay video 4K
Xóa phông
Quay chậm (Slow Motion)
Live Photo
Bộ lọc màu",Snapdragon 8+ Gen 1 8 nhân,Adreno 670,Android 12,"1 nhân 3.18 GHz, 3 nhân 2.7 GHz & 4 nhân 2 GHz",12 GB,512 GB,v5.2,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",,NFC OTG,Hỗ trợ 5G,1 Nano SIM & 1 eSIM,"Wi-Fi MIMO
6 GHz
Dual-band (2.4 GHz/5 GHz)
Wi-Fi 802.11 a/b/g/n/ac/ax","Sạc pin nhanh
Tiết kiệm pin
Sạc không dây",4400 mAh,25 W,Li-Ion,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IPX8,"MP3
AAC
FLAC
OGG
AMR
Midi
WAV
APE
M4A","MP4
AVI
3GP
FLV
MKV"
Dynamic AMOLED 2X,1200 nits,Chính: Ultra Thin Glass & Phụ: Corning Gorilla Glass Victus+,"Chính 7.6"" & Phụ 6.2"" - Tần số quét 120 Hz","Chính 50 MP & Phụ 12 MP, 10 MP",Có,"Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Góc rộng (Wide)
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
Zoom quang học
Quay Siêu chậm (Super Slow Motion)
AI Camera
Làm đẹp
Nhãn dán (AR Stickers)
Live Photo
Hiệu ứng Bokeh
Bộ lọc màu",10 MP & 4 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
Nhận diện khuôn mặt
Làm đẹp
Quay video Full HD
Góc rộng (Wide)
Quay video HD
Flash màn hình
Quay video 4K
Xóa phông
Quay chậm (Slow Motion)
Live Photo
Bộ lọc màu",Snapdragon 8+ Gen 1 8 nhân,Adreno 670,Android 12,"1 nhân 3.18 GHz, 3 nhân 2.7 GHz & 4 nhân 2 GHz",12 GB,256 GB,v5.2,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",,NFC OTG,Hỗ trợ 5G,1 Nano SIM & 1 eSIM,"Wi-Fi MIMO
6 GHz
Dual-band (2.4 GHz/5 GHz)
Wi-Fi 802.11 a/b/g/n/ac/ax","Sạc pin nhanh
Tiết kiệm pin
Sạc không dây",4400 mAh,25 W,Li-Ion,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IPX8,"MP3
AAC
FLAC
OGG
AMR
Midi
WAV
APE
M4A","MP4
AVI
3GP
FLV
MKV"
Dynamic AMOLED 2X,1750 nits,Chính: Ultra Thin Glass & Phụ: Corning Gorilla Glass Victus 2,"Chính 7.6"" & Phụ 6.2"" - Tần số quét 120 Hz","Chính 50 MP & Phụ 12 MP, 10 MP",Có,"Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Góc rộng (Wide)
FlexCam
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
HDR
Zoom quang học
Quay Siêu chậm (Super Slow Motion)
Làm đẹp
Hiệu ứng Bokeh
Bộ lọc màu",10 MP & 4 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
FlexCam
Làm đẹp
Quay video Full HD
Góc rộng (Wide)
Quay video 4K
Xóa phông
Quay chậm (Slow Motion)
Chuyên nghiệp (Pro)
Bộ lọc màu",Snapdragon 8 Gen 2 for Galaxy,Adreno 740,Android 13,"1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",12 GB,1 TB,v5.3,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",,NFC OTG,Hỗ trợ 5G,2 Nano SIM hoặc 1 Nano SIM + 1 eSIM,"Wi-Fi MIMO
Dual-band (2.4 GHz/5 GHz)
Wi-Fi 802.11 a/b/g/n/ac/ax","Sạc pin nhanh
Tiết kiệm pin
Sạc không dây
Sạc ngược không dây",4400 mAh,25 W,Li-Po,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IPX8,"MP3
AAC
FLAC
OGG
AMR
Midi
WAV
APE
M4A","MP4
AVI
3GP
FLV
MKV"
Dynamic AMOLED 2X,1750 nits,Chính: Ultra Thin Glass & Phụ: Corning Gorilla Glass Victus 2,"Chính 7.6"" & Phụ 6.2"" - Tần số quét 120 Hz","Chính 50 MP & Phụ 12 MP, 10 MP",Có,"Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Góc rộng (Wide)
FlexCam
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
HDR
Zoom quang học
Quay Siêu chậm (Super Slow Motion)
Làm đẹp
Hiệu ứng Bokeh
Bộ lọc màu",10 MP & 4 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
FlexCam
Làm đẹp
Quay video Full HD
Góc rộng (Wide)
Quay video 4K
Xóa phông
Quay chậm (Slow Motion)
Chuyên nghiệp (Pro)
Bộ lọc màu",Snapdragon 8 Gen 2 for Galaxy,Adreno 740,Android 13,"1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",12 GB,512 GB,v5.3,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",,NFC OTG,Hỗ trợ 5G,2 Nano SIM hoặc 1 Nano SIM + 1 eSIM,"Wi-Fi MIMO
Dual-band (2.4 GHz/5 GHz)
Wi-Fi 802.11 a/b/g/n/ac/ax","Sạc pin nhanh
Tiết kiệm pin
Sạc không dây
Sạc ngược không dây",4400 mAh,25 W,Li-Po,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IPX8,"MP3
AAC
FLAC
OGG
AMR
Midi
WAV
APE
M4A","MP4
AVI
3GP
FLV
MKV"
Dynamic AMOLED 2X,1750 nits,Chính: Ultra Thin Glass & Phụ: Corning Gorilla Glass Victus 2,"Chính 7.6"" & Phụ 6.2"" - Tần số quét 120 Hz","Chính 50 MP & Phụ 12 MP, 10 MP",Có,"Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Góc rộng (Wide)
FlexCam
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
HDR
Zoom quang học
Quay Siêu chậm (Super Slow Motion)
Làm đẹp
Hiệu ứng Bokeh
Bộ lọc màu",10 MP & 4 MP,"Trôi nhanh thời gian (Time Lapse)
Chụp đêm
FlexCam
Làm đẹp
Quay video Full HD
Góc rộng (Wide)
Quay video 4K
Xóa phông
Quay chậm (Slow Motion)
Chuyên nghiệp (Pro)
Bộ lọc màu",Snapdragon 8 Gen 2 for Galaxy,Adreno 740,Android 13,"1 nhân 3.36 GHz, 4 nhân 2.8 GHz & 3 nhân 2 GHz",12 GB,256 GB,v5.3,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",,NFC OTG,Hỗ trợ 5G,2 Nano SIM hoặc 1 Nano SIM + 1 eSIM,"Wi-Fi MIMO
Dual-band (2.4 GHz/5 GHz)
Wi-Fi 802.11 a/b/g/n/ac/ax","Sạc pin nhanh
Tiết kiệm pin
Sạc không dây
Sạc ngược không dây",4400 mAh,25 W,Li-Po,Mở khoá vân tay cạnh viền Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IPX8,"MP3
AAC
FLAC
OGG
AMR
Midi
WAV
APE
M4A","MP4
AVI
3GP
FLV
MKV"
AMOLED,1300 nits,Kính cường lực Schott Xensation UP,"6.56"" - Tần số quét 120 Hz","Chính 64 MP & Phụ 8 MP, 2 MP",Có,"Quay video hiển thị kép
Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Tự động lấy nét (AF)
Ban đêm (Night Mode)
Chuyên nghiệp (Pro)
HDR
Siêu độ phân giải
AI Camera
Làm đẹp
Siêu cận (Macro)
Hiệu ứng Bokeh
Bộ lọc màu",32 MP,"Chụp đêm
Làm đẹp
HDR
Quay video Full HD
Quay video HD
Nhãn dán (AR Stickers)
Xóa phông
A.I Camera
Live Photo
Phơi sáng kép
Bộ lọc màu",MediaTek Dimensity 1300 8 nhân,Mali-G77,Android 12,"1 nhân 3 GHz, 3 nhân 2.6 GHz & 4 nhân 2 GHz",8 GB,128 GB,v5.2,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",Type-C,NFC OTG,Hỗ trợ 5G,2 Nano SIM,"Wi-Fi Direct
Wi-Fi 802.11 a/b/g/n/ac
Wi-Fi hotspot
Dual-band (2.4 GHz/5 GHz)",FlashCharge,4830 mAh,66 W,Li-Ion,Mở khoá vân tay dưới màn hình Mở khoá khuôn mặt,Ghi âm mặc định Ghi âm cuộc gọi,IP54,"MP3
AAC
FLAC
OGG
Midi
WAV
MP2
M4A
MP1
Vorbis","MP4
AVI
3GP
FLV
MKV"
AMOLED,1300 nits,Kính cường lực Schott Xensation UP,"6.44"" - Tần số quét 90 Hz","Chính 64 MP & Phụ 8 MP, 2 MP",Có,"Quay video hiển thị kép
Phơi sáng kép
Trôi nhanh thời gian (Time Lapse)
Góc siêu rộng (Ultrawide)
Zoom kỹ thuật số
Quay chậm (Slow Motion)
Xóa phông
Toàn cảnh (Panorama)
Chống rung quang học (OIS)
Nhận diện khuôn mặt
Ban đêm (Night Mode)
Chống rung điện tử kỹ thuật số (EIS)
Chuyên nghiệp (Pro)
HDR
Siêu độ phân giải
AI Camera
Làm đẹp
Nhãn dán (AR Stickers)
Siêu cận (Macro)
Chân dung AI
Live Photo
Hiệu ứng Bokeh
Bộ lọc màu",50 MP,"Chụp đêm
Làm đẹp
HDR
Quay video Full HD
Chống rung
Quay video HD
Nhãn dán (AR Stickers)
Quay video 4K
Xóa phông
Quay chậm (Slow Motion)
A.I Camera
Chân dung đêm
Live Photo
Phơi sáng kép
Bộ lọc màu",MediaTek Dimensity 900 5G,Mali-G68,Android 12,2 nhân 2.4 GHz & 6 nhân 2 GHz,8 GB,128 GB,v5.2,Type-C,"BEIDOU
QZSS
GPS
GLONASS
GALILEO",Type-C,NFC OTG,Hỗ trợ 5G,2 Nano SIM (SIM 2 chung khe thẻ nhớ),"Wi-Fi Direct
Wi-Fi 802.11 a/b/g/n/ac
Wi-Fi hotspot
Dual-band (2.4 GHz/5 GHz)",Sạc pin nhanh Siêu tiết kiệm pin,4500 mAh,44 W,Li-Ion,Mở khoá vân tay dưới màn hình Mở khoá khuôn mặt,Ghi âm mặc định,IP54,"MP3
AAC
FLAC
Midi
WAV
MP2
APE
OPUS
MP1
Vorbis","MP4
AVI
3GP
FLV
MKV"
